"summary_date","app_id","app_type","app_name","campaign_id","campaign_name","ad_id","ad_name","impressions","clicks","installs","spend","event_name","events_d0","events_d7","unique_events_d0","unique_events_d7"
"2022.07.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","1098","680","2","0.48165","super_event","0","0","0","0"
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TRY90","Super AD 16TRY90","42","4",,"0.0091","super_event",,,,
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","26","4",,"0.0039000000000000003","super_event",,,,
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","140","58",,"0.0403","super_event",,,,
"2022.07.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","206","0",,"0.06565","super_event",,,,
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","0","0","2","0.0","super_event","0","0","0","0"
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","613580","568","82","29.50935","super_event","18","22","10","14"
"2022.06.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","17504","30","6","1.4677","super_event","4","4","2","2"
"2022.06.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","464504","456","84","17.5656","super_event","4","4","4","4"
"2022.06.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","79138","134","22","4.68065","super_event","0","0","0","0"
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","1598472","1776","6","49.8654","super_event","0","0","0","0"
"2022.06.05","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","76","20",,"0.00715","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","32","10",,"0.00585","super_event",,,,
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","36","0",,"0.0039000000000000003","super_event",,,,
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","76028","178","14","5.1181","super_event","2","2","2","2"
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","718680","802","2","27.70495","super_event","0","0","0","0"
"2022.07.11","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"28",,"super_event","0","0","0","0"
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aRyUO","Super AD 16aRyUO","70","0",,"0.006500000000000001","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","2944","1508","4","1.1433499999999999","super_event","0","0","0","0"
"2022.07.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","61202","19034","48","22.02915","super_event","0","0","0","0"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","812552","1366","190","62.78805","super_event","20","22","18","18"
"2022.07.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","0","0","40","0.0","super_event","0","0","0","0"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aRyUO","Super AD 16aRyUO","32","0",,"0.0026000000000000003","super_event",,,,
"2022.07.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","988","84",,"0.22815","super_event",,,,
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","1058","556",,"0.41990000000000005","super_event",,,,
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16HYgnd","Super AD 16HYgnd","982","74",,"0.1989","super_event",,,,
"2022.07.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","115376","11264","42","62.609300000000005","super_event","0","0","0","0"
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","932","552","2","0.39195","super_event","0","0","0","0"
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","940","2",,"0.078","super_event",,,,
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","802","388",,"0.3107","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","1344","142",,"0.39065","super_event",,,,
"2022.07.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","9652","3500","8","5.1311","super_event","0","0","0","0"
"2022.06.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16FGWaT","Super AD 16FGWaT","136466","334","4","13.025350000000001","super_event","0","0","0","0"
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","0","0","10","0.0","super_event","0","0","0","0"
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_165Ir4s","Super AD 165Ir4s","58","4",,"0.005200000000000001","super_event",,,,
"2022.07.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","2357002","4596","14","132.98285","super_event","0","0","0","0"
"2022.07.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","0","0","2","0.0","super_event","12","12","2","2"
"2022.07.14","com.super.app","android","Super App 2000","campaign_4","Super campaign 4",,,,,"2",,"super_event","2","2","2","2"
"2022.06.29","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","5242288","38372","378","98.99155499999999","super_event","24","28","22","26"
"2022.07.11","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","2427398","7696","88","21.45598","super_event","4","4","4","4"
"2022.07.13","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1876592","25534","148","37.05052","super_event","8","8","8","8"
"2022.06.06","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","648582","3196","4","2.9257150000000003","super_event","0","0","0","0"
"2022.07.05","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"616.005","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"0.13","super_event",,,,
"2022.07.06","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"20.085","super_event",,,,
"2022.07.13","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"0.78","super_event",,,,
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","2","0",,"0.0","super_event",,,,
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","6","0",,"0.0013000000000000002","super_event",,,,
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16v0cu6","Super AD 16v0cu6","24","0",,"0.005200000000000001","super_event",,,,
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16q1T9e","Super AD 16q1T9e","316","26",,"0.0793","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16cZYuD","Super AD 16cZYuD","76778","82",,"2.09495","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","4","0",,"0.0","super_event",,,,
"2022.06.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","4","0",,"0.0","super_event",,,,
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","28430","36","16","3.4170500000000006","super_event","2","2","2","2"
"2022.06.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","0","0",,"0.0","super_event",,,,
"2022.07.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","273338","150",,"6.20425","super_event",,,,
"2022.07.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","1711582","1716","12","50.6285","super_event","0","0","0","0"
"2022.07.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16z49oF","Super AD 16z49oF","2030","1386","6","0.9633","super_event","4","4","4","4"
"2022.07.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","0","0","16","0.0","super_event","2","2","2","2"
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","222","24",,"0.018850000000000002","super_event",,,,
"2022.06.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","24444","24","4","0.7020000000000001","super_event","2","2","2","2"
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","44","20",,"0.0117","super_event",,,,
"2022.06.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","568490","394","74","22.725300000000004","super_event","8","8","8","8"
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16FGWaT","Super AD 16FGWaT","73206","82","18","4.34525","super_event","4","4","4","4"
"2022.07.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16z49oF","Super AD 16z49oF","0","0","4","0.0","super_event","0","0","0","0"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","7218","4214","2","2.9289","super_event","0","0","0","0"
"2022.07.24","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","0","0","12","0.0","super_event","0","0","0","0"
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","45892","58",,"3.5321000000000002","super_event",,,,
"2022.07.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16J5S8q","Super AD 16J5S8q","3710","4",,"0.16640000000000002","super_event",,,,
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","126774","362",,"17.25945","super_event",,,,
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","46","2",,"0.0019500000000000001","super_event",,,,
"2022.07.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","412","248",,"0.1833","super_event",,,,
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16FGWaT","Super AD 16FGWaT","62134","96","4","3.25325","super_event","0","0","0","0"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","378","234","2","0.15795","super_event","0","0","0","0"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","18","6",,"0.006500000000000001","super_event",,,,
"2022.07.07","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"10.66","super_event",,,,
"2022.07.10","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"3.1850000000000005","super_event",,,,
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","22764","16","4","1.0712","super_event","0","0","0","0"
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","7574","1744","6","2.015","super_event","0","0","0","0"
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","1224","36","2","0.36335000000000006","super_event","0","0","0","0"
"2022.06.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","14984","24","8","1.47355","super_event","0","0","0","0"
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","4992","2952","20","1.92985","super_event","0","0","0","0"
"2022.07.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","944","586",,"0.40495000000000003","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","930302","1366","258","59.47435000000001","super_event","34","40","28","34"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","1834558","3528","572","131.10760000000002","super_event","52","76","40","52"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","30094","46","6","2.1749","super_event","0","0","0","0"
"2022.06.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","26002","20","8","1.3663000000000003","super_event","0","0","0","0"
"2022.06.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","0","0","4","0.0","super_event","0","0","0","0"
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","30320","50","2","2.1963500000000002","super_event","0","0","0","0"
"2022.07.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","436","262","2","0.1898","super_event","0","0","0","0"
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16d84uy","Super AD 16d84uy","11864","3030","10","3.50415","super_event","0","0","0","0"
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","34804","52","8","2.1099","super_event","8","8","2","2"
"2022.06.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","1615176","2788","448","88.62815","super_event","38","38","34","34"
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","0","0","14","0.0","super_event","2","4","2","2"
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","4","0",,"0.0","super_event",,,,
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_165Ir4s","Super AD 165Ir4s",,,"2",,"super_event","0","0","0","0"
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","0","0",,"0.0","super_event",,,,
"2022.06.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16FGWaT","Super AD 16FGWaT","73360","108","14","4.39855","super_event","0","0","0","0"
"2022.06.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","1794","0","2","0.1898","super_event","0","0","0","0"
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16v0cu6","Super AD 16v0cu6","8","0",,"6.500000000000001E-4","super_event",,,,
"2022.06.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","21286","14070","10","9.96775","super_event","0","0","0","0"
"2022.07.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","39122","44",,"1.1843000000000001","super_event",,,,
"2022.06.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","0","0","20","0.0","super_event","0","0","0","0"
"2022.06.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","0","0","18","0.0","super_event","2","2","2","2"
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","0","0",,"0.0","super_event",,,,
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","16074","26","6","1.72575","super_event","0","0","0","0"
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","23554","32",,"0.5999500000000001","super_event",,,,
"2022.07.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","622","366",,"0.27625","super_event",,,,
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","15166","22","8","1.3669499999999999","super_event","0","0","0","0"
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","27830","48","4","1.77775","super_event","0","0","0","0"
"2022.07.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","671006","696","4","26.12545","super_event","0","0","0","0"
"2022.07.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","180","86",,"0.07865","super_event",,,,
"2022.06.24","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","47586","58",,"3.65755","super_event",,,,
"2022.06.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","3805026","8456","234","363.70555","super_event","30","30","18","18"
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","0","0","32","0.0","super_event","2","2","2","2"
"2022.07.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aIubw","Super AD 16aIubw","12","2",,"6.500000000000001E-4","super_event",,,,
"2022.07.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16d84uy","Super AD 16d84uy","0","0","8","0.0","super_event","2","2","2","2"
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","652","412","4","0.30355000000000004","super_event","0","0","0","0"
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","1357764","1794","4","132.20155","super_event","0","0","0","0"
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","27508","19390","32","13.02665","super_event","10","10","4","4"
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","74244","178","14","4.19185","super_event","2","2","2","2"
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","130","24",,"0.022750000000000003","super_event",,,,
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tAAuV","Super AD 16tAAuV","8686","14",,"0.53625","super_event",,,,
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TRY90","Super AD 16TRY90","14","0",,"0.0019500000000000001","super_event",,,,
"2022.07.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","10","0",,"0.0","super_event",,,,
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","4846","3014","6","2.3842000000000003","super_event","0","0","0","0"
"2022.07.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aIubw","Super AD 16aIubw","3450","2","2","0.15145","super_event","0","0","0","0"
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","80","18",,"0.00715","super_event",,,,
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","4","4",,"0.0019500000000000001","super_event",,,,
"2022.07.03","com.super.app","android","Super App 2000","campaign_5","Super campaign 5","ad_5","Super AD 5",,,"110",,"super_event","0","0","0","0"
"2022.06.24","com.super.app","android","Super App 2000","campaign_5","Super campaign 5","ad_5","Super AD 5",,,"16",,"super_event","4","6","2","2"
"2022.07.19","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","585216","4358","44","17.55","super_event","2","2","2","2"
"2022.06.25","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1171690","9642",,"18.527145","super_event",,,,
"2022.06.03","com.super.app","android","Super App 2000","campaign_4","Super campaign 4",,,,,"4",,"super_event","0","0","0","0"
"2022.07.26","com.super.app","android","Super App 2000","campaign_4","Super campaign 4",,,,,"2",,"super_event","0","0","0","0"
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","38","0",,"0.00455","super_event",,,,
"2022.07.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","342","114",,"0.16965000000000002","super_event",,,,
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","88878","90",,"5.37225","super_event",,,,
"2022.07.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","0","0","10","0.0","super_event","0","0","0","0"
"2022.06.05","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","13996","10",,"0.38415","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","58072","20122","54","20.6505","super_event","0","0","0","0"
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","27634","18","6","1.16285","super_event","0","0","0","0"
"2022.06.22","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","1187012","1860","238","90.37080000000002","super_event","14","14","14","14"
"2022.07.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16HYgnd","Super AD 16HYgnd","52","12",,"0.01235","super_event",,,,
"2022.06.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","34","14",,"0.00715","super_event",,,,
"2022.06.05","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","85876","154","14","4.7827","super_event","0","0","0","0"
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tAAuV","Super AD 16tAAuV","4560","12","2","0.16835","super_event","0","0","0","0"
"2022.07.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","40932","27856","26","18.59845","super_event","0","0","0","0"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_165Ir4s","Super AD 165Ir4s","38","2",,"0.005200000000000001","super_event",,,,
"2022.07.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16cZYuD","Super AD 16cZYuD","92724","66",,"2.76575","super_event",,,,
"2022.06.05","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SmxpJ","Super AD 16SmxpJ","30","8",,"0.0039000000000000003","super_event",,,,
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","744534","948","4","39.72605","super_event","0","0","0","0"
"2022.06.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","112","18",,"0.01755","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","322","144",,"0.01495","super_event",,,,
"2022.06.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TRY90","Super AD 16TRY90","40","0",,"0.006500000000000001","super_event",,,,
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","0","0","10","0.0","super_event","0","0","0","0"
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","39550","70","16","4.5513","super_event","0","0","0","0"
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","33898","66","12","2.17685","super_event","0","0","0","0"
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","1750070","3110","602","117.5941","super_event","82","116","44","52"
"2022.07.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","0","0",,"0.0","super_event",,,,
"2022.07.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","294592","192",,"6.5363999999999995","super_event",,,,
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","10756","7050","14","3.91365","super_event","0","0","0","0"
"2022.06.05","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","249414","29572","1836.1200000000001","super_event","34","42","32","38"
"2022.06.14","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"16608",,"super_event","2","6","2","4"
"2022.06.24","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"83240",,"super_event","50","80","46","52"
"2022.06.17","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"22706",,"super_event","18","24","16","20"
"2022.06.21","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"14902",,"super_event","24","32","20","26"
"2022.06.20","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"16000",,"super_event","24","40","16","30"
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","1261242","1066","4","32.17565","super_event","0","0","0","0"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","4","0",,"0.0026000000000000003","super_event",,,,
"2022.06.22","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","72","0",,"0.0091","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aRyUO","Super AD 16aRyUO","38","0",,"0.0032500000000000003","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aIubw","Super AD 16aIubw","4352","4",,"0.16445","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VFQT1","Super AD 16VFQT1","560688","706","4","20.1643","super_event","2","4","2","2"
